Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
#N/A,8968,West Bengal,Murshidabad,Raninagar II,Kuptala,24.2572,88.5969,2021,7.86,1314,0,293,142,104,55,,410,52,6,92,35,0.66,,737,7.06
#N/A,8969,West Bengal,Murshidabad,Raninagar II,Kuptala,23.9081,88.2364,2021,7.78,1468,0,201,262,138,53,,615,32,11,56,3,0.56,,812,11.55
#N/A,8970,West Bengal,Nadia,Chapra,Dayer Bazar,23.277,88.326,2021,7.73,444,0,256,21,1,0,,210,62,13,14,2,0.14,,271,0.18
#N/A,8971,West Bengal,Nadia,Hanskhali,Bagula,23.33306,88.64472,2021,7.63,617,0,305,71,1,0,,235,56,23,42,2.83,0.13,,382,0.33
#N/A,8972,West Bengal,Nadia,Krimpur I,Uttar Kechuadanga,23.5917,88.423,2021,7.75,547,0,293,39,9,4,,220,72,10,25,15.49,0.19,,352,1.64
#N/A,8973,West Bengal,Nadia,Krishnaganj,Harishnagar,23.47417,88.77833,2021,7.77,358,0,201,21,0,2,,175,38,19,9,1.37,0.1,,215,0.08
#N/A,8974,West Bengal,Nadia,Krishnaganj,Khalbelia (Kumarbari),23.2844,88.4351,2021,8.1,412,0,250,18,2,1,,205,72,6,7,0.86,0.19,,260,0.18
#N/A,8975,West Bengal,Nadia,Krishnanagar I,Bhatjanla,23.37556,88.48528,2021,7.81,655,0,268,99,2,3,,245,22,46,45,4.89,0.07,,386,0.05
#N/A,8976,West Bengal,Nadia,Nabadwip,Nabadwip,23.2407,88.2146,2021,8.06,416,0,244,28,1,2,,205,60,13,9,2.74,0.18,,266,0.2
#N/A,8977,West Bengal,Nadia,Nabadwip,Nabadwip Ghat,23.41222,88.38417,2021,7.76,1082,0,445,85,56,0,,345,120,11,59,40.7,0.2,,643,3.87
#N/A,8978,West Bengal,Nadia,Nabadwip,Nabadwip Town,23.41333,88.37167,2021,7.47,1075,0,220,156,39,94,,340,70,40,102,5.49,0.12,,641,5.8
#N/A,8979,West Bengal,North 24 Parganas,Amdanga,Rangmahal,22.8153,88.5253,2021,7.39,427,0,214,18,2,10,,155,24,23,30,1.4,0.1,,240,0.59
#N/A,8980,West Bengal,North 24 Parganas,Amdanga,Sirasini More (Jirat Market),22.85968,88.53804,2021,7.45,447,0,250,11,0,5,,170,22,28,25,3.1,0.09,,246,22.92
#N/A,8981,West Bengal,North 24 Parganas,Barasat I,Barasat,22.7156,88.4925,2021,7.72,883,0,378,92,14,0,,330,72,36,50,2.3,0.17,,498,0.22
#N/A,8982,West Bengal,North 24 Parganas,Barasat I,Sadarpur,22.7442,88.4497,2021,7.69,322,0,146,32,2,0,,130,30,13,15,2.8,0.36,,185,0.03
#N/A,8983,West Bengal,North 24 Parganas,Barasat II,Baidyapur,22.6983,88.5972,2021,7.84,501,0,281,18,0,2,,180,42,18,36,4.2,0.24,,292,0.08
#N/A,8984,West Bengal,North 24 Parganas,Barrackpur I,Sodpur,22.6992,88.3744,2021,7.82,1035,0,421,96,66,36,,350,84,34,73,41.4,0.18,,687,3.04
#N/A,8985,West Bengal,North 24 Parganas,Barrackpur II,Ichapur Nababga,22.7947,88.3561,2021,7.71,685,0,275,74,0,11,,235,40,33,50,11.9,0.73,,389,2.08
#N/A,8986,West Bengal,North 24 Parganas,Barrackpur II,Ichapur Nababga,22.7981,88.3564,2021,7.69,315,0,146,21,19,1,,140,22,21,14,1.8,0.54,,190,0.37
#N/A,8987,West Bengal,North 24 Parganas,Basirhat I,Taki,22.5864,88.9206,2021,7.82,1340,0,354,266,0,0,,255,32,43,184,4.1,0.26,,745,0.06
#N/A,8988,West Bengal,North 24 Parganas,Basirhat II,Kochua,22.6799,88.7246,2021,7.99,744,0,451,25,0,3,,290,22,57,47,4.1,0.21,,433,0.17
#N/A,8989,West Bengal,North 24 Parganas,Basirhat II,Srinagar Matia,22.6697,88.7753,2021,8.13,606,0,299,53,0,3,,180,26,28,66,5.1,0.05,,364,0.13
#N/A,8990,West Bengal,North 24 Parganas,Deganga,Mirja nagar,22.7069,88.6889,2021,7.74,536,0,281,18,0,2,,195,20,35,29,3.7,0.26,,280,0.13
#N/A,8991,West Bengal,North 24 Parganas,Habra I,Habra,22.8519,88.6658,2021,7.67,617,0,311,43,3,1,,265,52,33,32,2.5,0,,356,0.02
#N/A,8992,West Bengal,North 24 Parganas,Habra II,Banipur,22.8208,88.6353,2021,7.84,387,0,195,14,0,2,,145,30,17,15,3,0.23,,201,0.06
#N/A,8993,West Bengal,North 24 Parganas,Haroa,Haroa,22.6047,88.6817,2021,7.44,941,0,336,131,1,4,,300,34,52,87,2.4,0.29,,516,1.39
#N/A,8994,West Bengal,North 24 Parganas,Hingalganj,Bankra,22.4411,88.9831,2021,8.38,1138,15,519,113,0,8,,75,10,12,237,3.7,0.1,,709,0.22
#N/A,8995,West Bengal,North 24 Parganas,Rajarhat,Gopalpur (Bablatala - Udaichai),22.6369,88.455,2021,7.57,607,0,336,11,0,0,,160,28,22,66,3.9,0.24,,336,1.79
#N/A,8996,West Bengal,Paschim Barddhaman,Kanksa,Silampur,23.41535,87.43198,2021,7.49,216,0,61,39,2,7,,50,16,2,23,3,0.28,,143,bdl
#N/A,8997,West Bengal,Paschim Medinipur,Dantan-Ii,Birabhadrapur,21.91679,87.26835,2021,8.45,291,9,140,28,0,1,,135,32,13,10,1,0.31,,177,0.21
#N/A,8998,West Bengal,Paschim Medinipur,Dantan-II,Khakurda,22.01421,87.41494,2021,8.12,292,0,153,25,1,0,,135,32,13,11,1.5,0.17,,177,0.41
#N/A,8999,West Bengal,Paschim Medinipur,Daspur-II,Kheput,22.55319,87.77052,2021,8.18,541,0,311,28,0,0,,85,12,13,96,2.3,0.22,,342,0.19
#N/A,9000,West Bengal,Paschim Medinipur,Ghatal,Katan,22.64132,87.73379,2021,8.07,483,0,238,46,2,1,,190,34,26,32,1.5,0.32,,287,4.68
#N/A,9001,West Bengal,Paschim Medinipur,Keshpur,Keshpur,22.55593,87.46106,2021,8.48,918,9,458,71,1,0,,225,56,21,73,92.6,0.28,,599,1.28
#N/A,9002,West Bengal,Paschim Medinipur,Keshpur,Neradeul,22.55615,87.46106,2021,7.78,708,0,171,167,2,0,,220,54,21,69,2.6,0.16,,419,0.4
#N/A,9003,West Bengal,Paschim Medinipur,Kharagpur-I,Chota Tangra,22.32729,87.3186,2021,8.1,417,0,189,53,1,0,,150,42,11,31,12,0.14,,267,0.27
#N/A,9004,West Bengal,Paschim Medinipur,Kharagpur-I,Hijli,22.32323,87.31104,2021,8.06,362,0,122,53,8,0,,115,32,9,25,7.6,0.06,,208,0.03
#N/A,9005,West Bengal,Paschim Medinipur,Medinipur,Jamir Ara,22.42193,87.33318,2021,8.11,386,0,128,71,3,1,,125,32,11,31,2.8,0.05,,229,0.09
#N/A,9006,West Bengal,Paschim Medinipur,Narayangarh,Aukanmary,22.17109,87.38741,2021,8.15,341,0,183,25,5,0,,155,34,17,10,3.7,0.16,,206,0.09
#N/A,9007,West Bengal,Paschim Medinipur,Sankrail,Kultikri,22.1874,87.15409,2021,8.06,378,0,92,64,14,18,,105,28,9,38,14.2,0.06,,241,0.12
#N/A,9008,West Bengal,Paschim Medinipur,Sankrail,Sankrail,22.20309,87.13748,2021,7.44,63,0,12,18,0,0,,20,8,0,6,0.7,0.03,,40,0.25
#N/A,9009,West Bengal,Purba Barddhaman,Ausgram-I,Ausgram,23.52716,87.63248,2021,8.23,448,0,244,21,16,8,,205,60,13,12,1,0.51,,294,3.7
#N/A,9010,West Bengal,Purba Barddhaman,Bardhaman-I,Amra(Mandirtala),23.20813,87.94862,2021,8.14,1157,0,464,113,39,22,,220,40,29,158,70,1.47,,762,2.54
#N/A,9011,West Bengal,Purba Barddhaman,Bardhaman-I,Bhita,23.29709,87.90811,2021,8.07,391,0,238,25,10,0,,190,58,11,13,1,0.79,,268,0.23
#N/A,9012,West Bengal,Purba Barddhaman,Bardhaman-I,Burdwan Dug,23.23293,87.86533,2021,8.22,1033,0,458,110,31,9,,310,72,32,82,42,1.4,,664,1.64
#N/A,9013,West Bengal,Purba Barddhaman,Galsi-I,Bud Bud,23.39925,87.55524,2021,8.17,504,0,220,60,4,12,,220,68,12,15,1,0.49,,321,1.19
#N/A,9014,West Bengal,Purba Barddhaman,Galsi-I,Galigram,23.35932,87.65277,2021,8.05,447,0,238,25,8,7,,185,58,10,17,1,0.59,,283,5.26
#N/A,9015,West Bengal,Purba Barddhaman,Galsi-I,Paraj,23.36618,87.60112,2021,8.05,484,0,287,28,1,7,,220,68,12,15,1,0.52,,321,0.61
#N/A,9016,West Bengal,Purba Barddhaman,Galsi-I,Tildanga,23.39413,87.56672,2021,8.26,435,0,250,32,10,5,,205,62,12,14,1,0.47,,306,0.57
#N/A,9017,West Bengal,Purba Barddhaman,Galsi-II,Sanko,23.30362,87.74803,2021,8.15,388,0,226,21,1,5,,175,56,9,12,1,0.45,,262,bdl
#N/A,9018,West Bengal,Purba Barddhaman,Jamalpur,Ajahpur,23.14029,88.05341,2021,8.19,594,0,140,78,36,53,,175,42,17,46,22,0.76,,394,0.43
#N/A,9019,West Bengal,Purba Barddhaman,Jamalpur,Berugram,23.09651,87.99032,2021,7.75,402,0,214,32,3,3,,140,38,11,13,30,0.99,,272,bdl
#N/A,9020,West Bengal,Purba Barddhaman,Kalna-II,Singarkone,23.1626,88.27301,2021,8.14,551,0,336,28,9,5,,245,70,17,28,2,0.58,,380,1.35
#N/A,9021,West Bengal,Purba Barddhaman,Katwa-II,Dainhat,23.60682,88.17116,2021,7.88,815,0,372,78,25,11,,270,88,12,50,38,0.51,,541,2.58
#N/A,9022,West Bengal,Purba Barddhaman,Katwa-II,Singi,23.53606,88.18706,2021,8.09,459,0,293,18,12,5,,200,60,12,26,1,0.55,,328,0.93
#N/A,9023,West Bengal,Purba Barddhaman,Khandaghosh,Khandaghosh,23.21422,87.68536,2021,7.9,556,0,287,53,10,3,,240,44,32,24,1,0.71,,348,0.66
#N/A,9024,West Bengal,Purba Barddhaman,Khandaghosh,Metadanga,23.21656,87.65451,2021,8.09,343,0,226,21,2,0,,175,50,12,15,1,0.78,,247,0.21
#N/A,9025,West Bengal,Purba Barddhaman,Manteswar,Jamna,23.36177,88.16254,2021,7.96,1021,0,293,145,101,12,,435,66,66,35,1,0.79,,607,1.08
#N/A,9026,West Bengal,Purba Barddhaman,Memari-I,Pallaroad,23.16756,87.98995,2021,8.18,256,0,171,21,0,0,,135,30,15,13,2,0.62,,196,0.15
#N/A,9027,West Bengal,Purba Barddhaman,Raina-II,Borpur,23.02377,87.90333,2021,7.96,1781,0,342,393,52,7,,620,114,81,99,2,0.69,,972,10.9
#N/A,9028,West Bengal,Purulia,Arsha,sikrabad,23.62944,86.85583,2021,7.55,1340,0,378,152,103,4,,395,138,12,98,11.3,0.3,,750,2.74
#N/A,9029,West Bengal,Purulia,Balarampur,Dava,23.13056,86.24556,2021,8.21,454,0,159,71,24,8,,175,24,28,27,11.6,0.44,,290,0.29
#N/A,9030,West Bengal,Purulia,Barabazar,sindri,23.06,86.48,2021,7.69,611,0,256,50,40,2,,225,36,33,25,11.4,0.5,,353,1.37
#N/A,9031,West Bengal,Purulia,Hura,Ludurka,23.34778,86.54222,2021,7.72,136,0,85,25,11,4,,95,26,7,11,11.4,0.29,,148,0.3
#N/A,9032,West Bengal,Purulia,Hura,raheradhi,23.16389,86.65528,2021,7.92,298,0,183,25,9,3,,135,26,17,16,11.5,0.63,,220,0.34
#N/A,9033,West Bengal,Purulia,Jhalda I,Tulin,23.37972,85.89833,2021,7.25,1194,0,177,227,113,12,,280,82,18,103,28.1,0.38,,691,1.05
#N/A,9034,West Bengal,Purulia,Jhalda I,Jhalda,23.44722,86.03361,2021,7.41,789,0,116,160,63,11,,295,64,33,59,7.7,0.32,,467,0.2
#N/A,9035,West Bengal,Purulia,Jhalda I,Jhargo,23.30833,85.89444,2021,7.59,843,0,256,103,40,11,,330,52,49,47,11.7,0.41,,470,0.36
#N/A,9036,West Bengal,Purulia,Kashipur,Gaurandih,23.43389,86.76667,2021,7.63,2227,0,537,273,56,46,,545,186,19,147,112.5,0.82,,1169,6.62
#N/A,9037,West Bengal,Purulia,Kashipur,Palash Kola,23.12194,86.60972,2021,8.03,1097,0,323,138,77,49,,345,44,57,58,47.2,0.59,,669,1.69
#N/A,9038,West Bengal,Purulia,Kotshila,Ukma,23.39806,86.06056,2021,8.09,844,0,262,124,38,6,,225,38,32,73,13.7,0.6,,485,0.59
#N/A,9039,West Bengal,Purulia,Para,Para,23.51056,86.51528,2021,7.67,1476,0,323,184,147,49,,380,116,22,120,22.2,0.41,,859,1.46
#N/A,9040,West Bengal,Purulia,Purulia I,Tamna,23.27361,86.35111,2021,7.59,1455,0,299,227,94,49,,475,114,46,92,11.4,0.53,,817,3.17
#N/A,9041,West Bengal,South 24 Parganas,Basanti,Basanti,22.1967,88.4283,2021,8.7,981,51,384,113,0,0,,125,24,16,210,4.2,0,,633,3.55
#N/A,9042,West Bengal,South 24 Parganas,Bhangar-I,Bhojerhat,22.44,88.58,2021,8.91,1602,39,384,230,30,10,,385,130,15,150,15.5,0.15,,838,0.23
#N/A,9043,West Bengal,South 24 Parganas,Bhangar-I,Nalmuri,22.4981,88.6014,2021,8.9,557,45,195,25,0,0,,215,44,26,16,3.5,0.32,,259,5.62
#N/A,9044,West Bengal,South 24 Parganas,Bhangar-II,Kulti,22.5211,88.4617,2021,8.77,528,30,220,50,0,0,,255,40,38,33,4.4,0.5,,317,1.19
#N/A,9045,West Bengal,South 24 Parganas,Bishnupur-I,Amtala,22.3164,88.4508,2021,8.48,1539,45,250,369,0,0,,365,116,18,223,2.1,0,,908,0.14
#N/A,9046,West Bengal,South 24 Parganas,Falta,Falta,22.3022,88.1058,2021,8.39,2010,69,464,461,0,0,,305,38,51,375,35,0,,1284,3.7
#N/A,9047,West Bengal,South 24 Parganas,Falta,Sangaria,22.3022,88.1058,2021,8.36,1219,51,244,308,0,0,,195,36,26,224,4,0,,777,1.08
#N/A,9048,West Bengal,South 24 Parganas,Kakdwip,Dholahat,22.0243,88.3014,2021,7.99,1345,0,451,202,3,0,,150,40,12,200,4.6,0.3,,734,2.65
#N/A,9049,West Bengal,South 24 Parganas,Kakdwip,Kumarhat,22.3164,88.4508,2021,8.78,1016,33,268,149,0,0,,220,34,33,108,5.7,0,,513,0.5
#N/A,9050,West Bengal,South 24 Parganas,Maheshtala,Nungi,22.33,88.15,2021,8.87,1037,45,305,74,0,0,,200,52,17,102,3.5,0.35,,462,0.34
#N/A,9051,West Bengal,South 24 Parganas,Mandirbazar,Chota pool (Sarinj Nagar),22.1608,88.3456,2021,8.93,1799,51,348,312,42,19,,300,34,52,306,10.5,0.26,,1018,0.05
#N/A,9052,West Bengal,South 24 Parganas,Mandirbazar,Mandir Bazar,22.1536,88.3225,2021,8.87,1812,39,293,379,5,0,,270,90,11,297,7.8,0.7,,987,0.15
#N/A,9053,West Bengal,South 24 Parganas,Namkhana,Budhakhali,22.2383,88.4158,2021,8.54,822,30,275,124,20,6,,160,14,30,165,4,0,,549,0.13
#N/A,9054,West Bengal,South 24 Parganas,Pathar Pratima,Gurudaspur,21.9267,88.1769,2021,8.14,1231,0,592,102,3,0,,65,24,1,278,5.7,0.11,,772,0.04
#N/A,9055,West Bengal,South 24 Parganas,Sagar,Digambari (rudranagar),21.7008,88.1125,2021,8.53,827,27,256,117,32,6,,235,26,41,122,4.2,0,,521,9.28
#N/A,9056,West Bengal,South 24 Parganas,Sagar,Ganga Sagar,22.5558,88.5969,2021,8.48,755,30,275,99,0,0,,175,24,28,120,3.8,0,,460,0.49
#N/A,9057,West Bengal,South 24 Parganas,Sagar,Kochuberia rc jetty ghat,21.8544,88.2978,2021,8.48,856,30,262,131,0,0,,170,14,33,135,4.6,0,,496,0.02
#N/A,9058,West Bengal,South 24 Parganas,Sonarpur,Langalberia,22.3856,88.405,2021,8.71,717,30,275,64,0,0,,285,56,35,32,5.2,0.12,,378,0.2
#N/A,9059,West Bengal,South 24 Parganas,Sonarpur,Srirampur Tw,22.3931,88.4189,2021,8.74,1173,30,250,188,5,0,,265,30,46,132,5.4,0.14,,572,0.1
